order_id,n_picks,touched_at_min,touched_at_max
5404,27,2019-11-14 11:53:16,2019-11-14 12:43:33
5405,33,2019-11-14 11:51:24,2019-11-14 12:13:27
5406,26,2019-11-14 13:35:15,2019-11-14 13:50:54
5407,23,2019-11-14 15:16:49,2019-11-14 15:51:57
5408,2,2019-11-14 12:18:37,2019-11-14 12:49:40
5409,12,2019-11-14 10:58:07,2019-11-14 11:09:05
5410,25,2019-11-15 09:07:49,2019-11-15 09:24:04
5411,22,2019-11-15 16:52:16,2019-11-15 17:19:14
5412,29,2019-11-14 11:41:03,2019-11-14 12:07:17
5413,36,2019-11-14 16:04:36,2019-11-14 16:30:10
5414,9,2019-11-14 10:49:08,2019-11-14 10:57:23
5415,35,2019-11-14 15:34:15,2019-11-14 16:37:24
5416,11,2019-11-14 11:40:22,2019-11-14 11:55:10
5417,39,2019-11-14 14:23:58,2019-11-14 14:48:02
5418,30,2019-11-14 11:16:12,2019-11-14 11:49:00
5419,4,2019-11-14 11:02:15,2019-11-14 11:34:22
5420,34,2019-11-14 11:50:17,2019-11-14 12:54:25
5421,4,2019-11-14 16:07:41,2019-11-14 16:50:34
5422,34,2019-11-14 12:41:01,2019-11-14 13:43:05
5423,3,2019-11-16 09:45:19,2019-11-16 10:00:49
5424,13,2019-11-14 10:53:18,2019-11-14 11:08:15
5425,32,2019-11-14 13:10:36,2019-11-14 13:31:50
5426,22,2019-11-14 10:50:51,2019-11-14 11:16:22
5427,2,2019-11-14 11:54:26,2019-11-14 12:51:36
5428,41,2019-11-14 11:23:03,2019-11-14 11:50:33
5429,42,2019-11-14 16:34:33,2019-11-14 17:09:02
5430,2,2019-11-14 12:17:04,2019-11-14 12:17:46
5431,9,2019-11-14 11:49:14,2019-11-14 12:02:55
5432,6,2019-11-14 10:55:35,2019-11-14 11:02:09
5433,15,2019-11-14 13:45:20,2019-11-14 14:01:59
5434,7,2019-11-14 12:40:43,2019-11-14 12:46:30
5435,24,2019-11-15 09:11:57,2019-11-15 09:41:20
5436,8,2019-11-14 11:14:32,2019-11-14 11:26:58
5437,13,2019-11-14 14:20:42,2019-11-14 14:33:36
5438,23,2019-11-15 09:34:19,2019-11-15 10:00:39
5439,27,2019-11-14 17:49:37,2019-11-14 18:28:58
5440,18,2019-11-16 19:43:29,2019-11-16 19:56:49
5441,5,2019-11-14 15:28:38,2019-11-14 15:46:51
5442,11,2019-11-14 17:15:35,2019-11-14 17:28:02
5443,2,2019-11-14 15:55:17,2019-11-14 16:20:55
5444,12,2019-11-14 14:52:36,2019-11-14 15:13:05
5445,19,2019-11-14 14:23:01,2019-11-14 14:46:04
5446,8,2019-11-14 11:39:31,2019-11-14 11:50:22
5447,10,2019-11-14 14:57:51,2019-11-14 15:00:27
5448,21,2019-11-15 09:23:03,2019-11-15 09:40:53
5449,65,2019-11-14 15:07:38,2019-11-14 16:02:24
5450,61,2019-11-14 14:36:33,2019-11-14 16:51:07
5451,10,2019-11-14 12:14:39,2019-11-14 12:32:33
5452,9,2019-11-14 15:50:27,2019-11-14 16:01:00
5453,23,2019-11-14 17:10:44,2019-11-14 17:32:02
5454,28,2019-11-14 16:58:12,2019-11-14 17:36:45
5455,18,2019-11-14 13:52:08,2019-11-14 14:10:51
5456,42,2019-11-14 14:13:42,2019-11-14 14:50:35
5457,12,2019-11-14 19:25:32,2019-11-14 19:38:49
5458,15,2019-11-14 12:03:16,2019-11-14 12:18:00
5459,18,2019-11-14 15:14:04,2019-11-14 15:40:49
5460,26,2019-11-14 16:31:19,2019-11-14 17:03:09
5461,2,2019-11-14 11:36:42,2019-11-14 11:36:49
5462,37,2019-11-14 12:21:56,2019-11-14 12:53:37
5463,2,2019-11-14 16:47:35,2019-11-14 16:59:07
5464,58,2019-11-14 13:11:42,2019-11-14 14:42:45
5465,38,2019-11-14 18:08:23,2019-11-14 18:32:48
5466,2,2019-11-14 11:11:36,2019-11-14 11:33:43
5467,25,2019-11-15 08:37:05,2019-11-15 09:11:56
5468,126,2019-11-14 12:00:20,2019-11-14 13:56:25
5469,22,2019-11-14 13:59:17,2019-11-14 14:25:59
5470,29,2019-11-14 12:45:54,2019-11-14 13:13:39
5471,17,2019-11-14 12:44:30,2019-11-14 13:14:12
5472,3,2019-11-15 09:24:21,2019-11-15 10:07:57
5473,29,2019-11-14 13:42:36,2019-11-14 14:11:08
5474,28,2019-11-14 14:28:07,2019-11-14 14:50:36
5475,4,2019-11-14 16:06:30,2019-11-14 16:45:54
5476,26,2019-11-14 12:54:03,2019-11-14 13:03:03
5477,20,2019-11-14 12:11:39,2019-11-14 12:28:37
5478,67,2019-11-14 13:00:31,2019-11-14 13:56:13
5479,28,2019-11-14 17:49:38,2019-11-14 18:30:13
5480,4,2019-11-14 11:08:12,2019-11-14 11:35:24
5481,33,2019-11-14 12:27:13,2019-11-14 12:59:32
5482,18,2019-11-14 12:08:58,2019-11-14 12:25:15
5483,13,2019-11-14 15:57:21,2019-11-14 16:16:25
5484,24,2019-11-14 14:24:53,2019-11-14 14:38:07
5485,25,2019-11-14 16:07:55,2019-11-14 16:18:15
5486,21,2019-11-14 11:15:59,2019-11-14 11:26:44
5487,10,2019-11-14 12:30:57,2019-11-14 12:47:07
5488,24,2019-11-15 16:30:25,2019-11-15 17:03:21
5489,16,2019-11-16 09:38:49,2019-11-16 09:58:36
5490,61,2019-11-14 11:32:09,2019-11-14 12:21:28
5491,18,2019-11-15 13:43:17,2019-11-15 14:05:27
5492,33,2019-11-15 10:02:35,2019-11-15 10:27:37
5493,6,2019-11-14 15:10:38,2019-11-14 15:22:31
5494,80,2019-11-16 10:14:38,2019-11-16 11:37:04
5495,7,2019-11-14 10:58:05,2019-11-14 11:16:23
5496,26,2019-11-15 16:10:38,2019-11-15 16:37:32
5497,33,2019-11-14 14:26:54,2019-11-14 15:00:01
5498,43,2019-11-14 15:18:18,2019-11-14 16:21:13
5499,21,2019-11-14 13:05:07,2019-11-14 13:29:04
5500,63,2019-11-15 08:56:13,2019-11-15 09:50:40
5501,31,2019-11-14 16:13:18,2019-11-14 16:40:01
5502,3,2019-11-14 11:35:59,2019-11-14 11:53:10
5503,39,2019-11-14 17:29:03,2019-11-14 17:59:10
5504,34,2019-11-14 14:11:26,2019-11-14 14:43:20
5505,13,2019-11-14 11:23:02,2019-11-14 11:27:22
5506,23,2019-11-14 12:11:02,2019-11-14 12:30:12
5507,24,2019-11-14 17:41:45,2019-11-14 19:14:31
5508,17,2019-11-14 13:23:27,2019-11-14 14:01:54
5509,25,2019-11-14 12:58:24,2019-11-14 13:30:40
5510,23,2019-11-14 15:17:27,2019-11-14 15:32:45
5511,24,2019-11-14 12:42:59,2019-11-14 13:04:24
5512,30,2019-11-14 16:06:51,2019-11-14 16:22:15
5513,12,2019-11-15 08:31:24,2019-11-15 08:39:07
5514,25,2019-11-14 11:11:28,2019-11-14 12:00:07
5515,3,2019-11-17 10:13:02,2019-11-17 10:36:34
5516,28,2019-11-14 11:28:58,2019-11-14 11:57:07
5517,35,2019-11-14 13:55:50,2019-11-14 14:26:49
5518,3,2019-11-14 12:37:26,2019-11-14 12:43:09
5519,3,2019-11-14 11:43:13,2019-11-14 11:58:41
5520,2,2019-11-14 13:11:11,2019-11-14 14:02:19
5521,70,2019-11-14 12:32:48,2019-11-14 13:18:55
5522,25,2019-11-14 13:22:56,2019-11-14 14:04:30
5523,13,2019-11-14 12:39:48,2019-11-14 12:48:34
5524,25,2019-11-15 08:21:48,2019-11-15 08:57:28
5525,13,2019-11-15 10:53:41,2019-11-15 11:06:35
5526,43,2019-11-15 17:08:25,2019-11-15 17:34:03
5527,20,2019-11-15 11:22:32,2019-11-15 12:08:12
5528,14,2019-11-14 12:50:37,2019-11-14 13:05:59
5529,18,2019-11-14 15:17:32,2019-11-14 15:47:12
5530,18,2019-11-14 19:00:59,2019-11-14 19:14:33
5531,25,2019-11-14 16:07:04,2019-11-14 16:31:23
5532,2,2019-11-14 13:26:50,2019-11-14 14:04:08
5533,59,2019-11-14 15:21:59,2019-11-14 15:52:09
5534,3,2019-11-14 16:02:39,2019-11-14 16:08:08
5535,39,2019-11-14 16:19:35,2019-11-14 16:42:19
5536,10,2019-11-14 11:19:34,2019-11-14 11:25:37
5537,47,2019-11-14 12:43:40,2019-11-14 13:59:30
5538,38,2019-11-14 12:35:01,2019-11-14 13:05:55
5539,24,2019-11-15 10:07:37,2019-11-15 10:33:36
5540,6,2019-11-14 13:35:54,2019-11-14 14:25:39
5541,9,2019-11-14 14:06:46,2019-11-14 14:13:58
5542,42,2019-11-14 19:17:24,2019-11-14 19:45:53
5543,37,2019-11-14 16:24:12,2019-11-14 17:04:15
5544,27,2019-11-14 12:46:58,2019-11-14 13:31:01
5545,61,2019-11-14 11:50:53,2019-11-14 12:49:21
5546,23,2019-11-14 19:38:38,2019-11-14 20:12:38
5547,38,2019-11-15 08:21:52,2019-11-15 09:01:40
5548,63,2019-11-14 15:07:04,2019-11-14 15:27:10
5549,11,2019-11-14 12:34:35,2019-11-14 12:59:46
5550,11,2019-11-15 11:56:55,2019-11-15 12:07:27
5551,21,2019-11-14 16:02:35,2019-11-14 16:33:36
5552,2,2019-11-14 12:28:14,2019-11-14 12:55:17
5553,30,2019-11-14 13:02:01,2019-11-14 13:19:52
5554,29,2019-11-14 14:15:32,2019-11-14 14:31:30
5555,9,2019-11-14 19:29:10,2019-11-14 19:55:46
5556,35,2019-11-14 12:04:46,2019-11-14 13:18:06
5557,9,2019-11-14 18:29:40,2019-11-14 18:40:06
5558,14,2019-11-14 13:21:50,2019-11-14 13:38:59
5559,33,2019-11-14 14:10:28,2019-11-14 15:24:17
5560,14,2019-11-14 16:50:06,2019-11-14 17:11:18
5561,13,2019-11-14 12:34:02,2019-11-14 12:42:09
5562,18,2019-11-14 18:00:10,2019-11-14 18:34:12
5563,16,2019-11-14 13:48:44,2019-11-14 14:31:04
5564,19,2019-11-14 12:15:37,2019-11-14 12:27:07
5565,33,2019-11-14 12:54:32,2019-11-14 13:20:10
5566,25,2019-11-14 13:05:57,2019-11-14 13:36:00
5567,3,2019-11-14 13:14:59,2019-11-14 13:42:07
5568,18,2019-11-14 13:19:17,2019-11-14 13:33:18
5569,36,2019-11-14 11:45:12,2019-11-14 12:27:00
5570,37,2019-11-15 15:15:32,2019-11-15 16:31:25
5571,25,2019-11-14 14:21:55,2019-11-14 14:42:20
5572,88,2019-11-14 13:34:00,2019-11-14 14:42:33
5573,30,2019-11-14 13:07:40,2019-11-14 13:26:51
5574,39,2019-11-15 15:14:10,2019-11-15 15:46:13
5575,5,2019-11-14 13:42:39,2019-11-14 13:45:37
5576,76,2019-11-15 12:48:04,2019-11-15 14:13:49
5577,22,2019-11-15 09:26:30,2019-11-15 10:10:12
5578,39,2019-11-14 16:42:33,2019-11-14 17:02:32
5579,45,2019-11-15 19:11:52,2019-11-15 19:52:16
5580,15,2019-11-14 14:42:32,2019-11-14 15:22:16
5581,28,2019-11-14 17:51:37,2019-11-14 19:27:12
5582,26,2019-11-14 13:18:25,2019-11-14 13:38:14
5583,25,2019-11-14 12:44:26,2019-11-14 13:03:18
5584,23,2019-11-15 09:36:45,2019-11-15 10:03:20
5585,19,2019-11-14 13:03:17,2019-11-14 13:23:59
5586,3,2019-11-14 13:23:35,2019-11-14 13:40:48
5587,30,2019-11-14 14:10:59,2019-11-14 14:26:54
5588,40,2019-11-14 14:51:43,2019-11-14 15:19:01
5589,20,2019-11-14 14:53:28,2019-11-14 15:14:10
5590,17,2019-11-14 19:24:26,2019-11-14 19:37:39
5591,56,2019-11-15 13:56:23,2019-11-15 14:44:41
5592,12,2019-11-14 14:30:02,2019-11-14 14:59:05
5593,37,2019-11-14 13:12:51,2019-11-14 13:56:05
5594,29,2019-11-14 12:37:37,2019-11-14 13:06:33
5595,3,2019-11-14 13:32:49,2019-11-14 13:48:03
5596,78,2019-11-16 09:33:32,2019-11-16 10:35:37
5597,5,2019-11-14 13:50:15,2019-11-14 13:54:23
5598,16,2019-11-14 12:26:54,2019-11-14 12:55:35
5599,2,2019-11-16 08:58:50,2019-11-16 09:14:51
5600,14,2019-11-14 12:19:48,2019-11-14 12:33:59
5601,42,2019-11-14 16:29:06,2019-11-14 17:16:46
5602,6,2019-11-14 16:03:44,2019-11-14 16:14:05
5603,27,2019-11-14 15:58:31,2019-11-14 16:14:43
5604,2,2019-11-14 11:42:45,2019-11-14 11:51:39
5605,19,2019-11-15 14:33:58,2019-11-15 15:08:55
5606,2,2019-11-14 16:45:57,2019-11-14 16:51:37
5607,19,2019-11-14 18:49:20,2019-11-14 19:15:49
5608,22,2019-11-14 17:10:34,2019-11-14 18:00:59
5609,2,2019-11-14 16:45:59,2019-11-14 17:05:43
5610,23,2019-11-14 15:14:32,2019-11-14 15:47:21
5611,8,2019-11-14 12:27:10,2019-11-14 12:47:57
5612,37,2019-11-14 13:41:48,2019-11-14 14:29:19
5613,24,2019-11-15 14:58:05,2019-11-15 15:18:26
5614,2,2019-11-15 08:15:26,2019-11-15 08:52:13
5615,43,2019-11-14 18:15:06,2019-11-14 19:02:30
5616,17,2019-11-14 12:42:15,2019-11-14 13:09:04
5617,56,2019-11-14 16:29:33,2019-11-14 17:12:21
5618,29,2019-11-14 13:16:09,2019-11-14 13:34:23
5619,28,2019-11-14 14:46:39,2019-11-14 15:25:36
5620,48,2019-11-14 16:04:48,2019-11-14 17:03:12
5621,19,2019-11-14 17:42:49,2019-11-14 18:07:28
5622,20,2019-11-14 16:00:10,2019-11-14 16:28:43
5623,17,2019-11-14 14:43:01,2019-11-14 14:56:06
5624,32,2019-11-14 14:35:49,2019-11-14 14:54:51
5625,10,2019-11-14 15:06:20,2019-11-14 15:21:45
5626,4,2019-11-15 16:44:10,2019-11-15 16:58:32
5627,24,2019-11-15 07:42:37,2019-11-15 08:18:21
5628,32,2019-11-14 13:49:15,2019-11-14 14:14:14
5629,3,2019-11-15 10:14:37,2019-11-15 10:40:59
5630,106,2019-11-14 16:57:34,2019-11-14 19:47:36
5631,13,2019-11-14 12:30:26,2019-11-14 12:36:57
5632,21,2019-11-14 12:45:10,2019-11-14 13:06:02
5633,30,2019-11-15 08:31:18,2019-11-15 09:10:53
5634,15,2019-11-14 15:59:57,2019-11-14 16:27:32
5635,21,2019-11-14 12:22:22,2019-11-14 12:40:07
5636,8,2019-11-14 12:27:03,2019-11-14 12:33:45
5637,25,2019-11-15 09:50:43,2019-11-15 10:31:49
5638,25,2019-11-14 14:50:15,2019-11-14 15:13:30
5639,29,2019-11-14 15:22:09,2019-11-14 15:47:49
5640,23,2019-11-14 14:49:13,2019-11-14 15:35:45
5641,15,2019-11-15 10:17:18,2019-11-15 10:50:40
5642,21,2019-11-14 13:23:42,2019-11-14 14:02:07
5643,29,2019-11-15 18:44:53,2019-11-15 19:23:14
5644,12,2019-11-14 17:52:07,2019-11-14 18:13:16
5645,11,2019-11-14 17:13:57,2019-11-14 17:24:25
5646,39,2019-11-14 15:28:08,2019-11-14 16:14:59
5647,56,2019-11-14 18:11:56,2019-11-14 19:03:08
5648,22,2019-11-14 15:33:18,2019-11-14 16:01:36
5649,20,2019-11-14 16:18:14,2019-11-14 16:30:30
5650,28,2019-11-14 14:38:29,2019-11-14 15:05:49
5651,61,2019-11-14 20:32:39,2019-11-14 21:07:12
5652,24,2019-11-14 16:24:03,2019-11-14 16:59:55
5653,46,2019-11-14 14:59:20,2019-11-14 16:11:02
5654,2,2019-11-14 13:39:00,2019-11-14 13:39:04
5655,29,2019-11-14 14:50:25,2019-11-14 15:20:12
5656,22,2019-11-14 17:39:08,2019-11-14 17:54:15
5657,16,2019-11-15 12:34:18,2019-11-15 12:47:58
5658,22,2019-11-14 14:11:17,2019-11-14 14:56:21
5659,36,2019-11-14 14:59:46,2019-11-14 15:45:10
5660,19,2019-11-14 18:08:59,2019-11-14 18:25:05
5661,39,2019-11-14 15:02:41,2019-11-14 15:38:29
5662,31,2019-11-14 13:02:55,2019-11-14 14:03:34
5663,5,2019-11-14 15:48:44,2019-11-14 15:55:50
5664,17,2019-11-14 17:01:11,2019-11-14 17:21:02
5665,24,2019-11-14 13:29:08,2019-11-14 13:54:26
5666,7,2019-11-15 08:32:10,2019-11-15 09:07:42
5667,30,2019-11-14 13:54:02,2019-11-14 14:31:33
5668,14,2019-11-14 14:44:25,2019-11-14 15:03:11
5669,46,2019-11-14 19:18:16,2019-11-14 19:42:58
5670,81,2019-11-14 13:10:26,2019-11-14 14:52:37
5671,14,2019-11-14 13:26:29,2019-11-14 13:58:27
5672,22,2019-11-14 14:57:27,2019-11-14 15:29:38
5673,10,2019-11-14 16:02:14,2019-11-14 16:22:00
5674,22,2019-11-14 15:10:13,2019-11-14 15:25:12
5675,19,2019-11-15 16:42:01,2019-11-15 17:07:13
5676,35,2019-11-14 14:40:37,2019-11-14 15:20:06
5677,12,2019-11-14 14:23:42,2019-11-14 14:34:44
5678,18,2019-11-14 14:04:18,2019-11-14 14:31:41
5679,25,2019-11-14 14:20:23,2019-11-14 15:43:15
5680,20,2019-11-14 13:31:46,2019-11-14 13:56:19
5681,4,2019-11-14 13:52:15,2019-11-14 14:59:01
5682,23,2019-11-14 13:18:32,2019-11-14 14:29:56
5683,26,2019-11-15 19:03:24,2019-11-15 19:33:18
5684,15,2019-11-14 19:39:59,2019-11-14 19:52:36
5685,22,2019-11-14 15:20:51,2019-11-14 15:33:46
5686,32,2019-11-14 14:14:25,2019-11-14 15:10:04
5687,51,2019-11-14 16:14:29,2019-11-14 16:58:44
5688,21,2019-11-14 17:38:05,2019-11-14 18:28:42
5689,36,2019-11-14 14:25:35,2019-11-14 15:10:57
5690,21,2019-11-14 15:08:09,2019-11-14 15:25:17
5691,21,2019-11-14 13:05:42,2019-11-14 13:38:00
5692,2,2019-11-15 09:36:42,2019-11-15 09:38:32
5693,13,2019-11-15 09:59:53,2019-11-15 10:19:36
5694,23,2019-11-14 19:44:02,2019-11-14 20:22:19
5695,40,2019-11-15 09:08:13,2019-11-15 09:58:01
5696,37,2019-11-14 14:10:53,2019-11-14 14:31:10
5697,53,2019-11-14 15:47:12,2019-11-14 16:21:10
5698,33,2019-11-15 10:25:01,2019-11-15 10:59:28
5699,2,2019-11-14 13:53:34,2019-11-14 14:09:06
5700,44,2019-11-14 15:19:01,2019-11-14 16:19:59
5701,12,2019-11-14 16:13:38,2019-11-14 16:39:31
5702,10,2019-11-14 16:43:08,2019-11-14 17:02:21
5703,47,2019-11-14 18:50:43,2019-11-14 19:26:58
5704,6,2019-11-14 17:13:43,2019-11-14 17:19:37
5705,23,2019-11-14 13:13:57,2019-11-14 13:34:06
5706,36,2019-11-14 17:30:27,2019-11-14 18:03:30
5707,33,2019-11-14 13:25:55,2019-11-14 14:06:29
5708,25,2019-11-15 09:34:20,2019-11-15 09:44:19
5709,19,2019-11-14 15:17:46,2019-11-14 15:33:50
5710,29,2019-11-14 15:27:11,2019-11-14 15:59:49
5711,13,2019-11-14 15:23:30,2019-11-14 15:47:03
5712,11,2019-11-14 18:38:25,2019-11-14 19:00:57
5713,8,2019-11-15 09:33:51,2019-11-15 09:49:45
5714,23,2019-11-15 08:18:13,2019-11-15 08:34:23
5715,20,2019-11-15 20:37:43,2019-11-15 20:56:17
5716,44,2019-11-16 11:20:27,2019-11-16 12:19:58
5717,31,2019-11-14 17:19:49,2019-11-14 17:51:06
5718,8,2019-11-14 14:44:26,2019-11-14 15:10:57
5719,2,2019-11-14 18:26:55,2019-11-14 18:30:37
5720,26,2019-11-14 14:35:14,2019-11-14 14:53:29
5721,53,2019-11-15 10:40:29,2019-11-15 11:27:38
5722,76,2019-11-14 14:08:16,2019-11-14 15:20:27
5723,6,2019-11-14 14:06:44,2019-11-14 14:29:35
5724,27,2019-11-14 15:52:19,2019-11-14 16:38:58
5725,39,2019-11-14 13:53:14,2019-11-14 14:24:41
5726,13,2019-11-14 15:05:16,2019-11-14 15:21:29
5727,28,2019-11-14 15:46:26,2019-11-14 16:31:50
5728,67,2019-11-15 08:02:08,2019-11-15 08:36:54
5729,4,2019-11-14 16:06:09,2019-11-14 16:24:05
5730,18,2019-11-14 14:24:40,2019-11-14 15:09:23
5731,34,2019-11-14 14:30:51,2019-11-14 15:14:43
5732,32,2019-11-14 14:40:33,2019-11-14 15:05:09
5733,34,2019-11-14 17:30:14,2019-11-14 18:00:08
5734,36,2019-11-15 12:48:39,2019-11-15 13:39:36
5735,20,2019-11-14 15:10:10,2019-11-14 15:59:18
5736,5,2019-11-14 17:17:19,2019-11-14 17:33:20
5737,47,2019-11-14 17:20:19,2019-11-14 18:13:10
5738,20,2019-11-14 16:01:00,2019-11-14 16:26:58
5739,47,2019-11-14 14:22:42,2019-11-14 15:00:58
5740,3,2019-11-15 16:16:59,2019-11-15 16:29:19
5741,32,2019-11-14 18:19:27,2019-11-14 18:51:13
5742,44,2019-11-15 16:10:50,2019-11-15 16:48:08
5743,32,2019-11-14 15:10:36,2019-11-14 15:39:45
5744,14,2019-11-15 10:00:57,2019-11-15 10:15:05
5745,2,2019-11-14 14:03:52,2019-11-14 14:03:57
5746,23,2019-11-14 18:04:43,2019-11-14 18:36:59
5747,5,2019-11-14 17:05:08,2019-11-14 17:08:29
5748,16,2019-11-14 17:26:26,2019-11-14 17:39:23
5749,2,2019-11-14 14:27:50,2019-11-14 14:30:58
5750,28,2019-11-14 17:18:57,2019-11-14 17:35:04
5751,18,2019-11-16 09:04:46,2019-11-16 09:45:14
5752,22,2019-11-14 16:19:26,2019-11-14 16:53:47
5753,21,2019-11-14 15:14:37,2019-11-14 15:28:04
5754,2,2019-11-14 15:06:09,2019-11-14 15:16:00
5755,31,2019-11-14 15:24:52,2019-11-14 15:51:53
5756,14,2019-11-15 16:43:54,2019-11-15 16:51:19
5757,39,2019-11-15 13:20:37,2019-11-15 13:48:31
5758,5,2019-11-14 14:38:13,2019-11-14 14:48:17
5759,19,2019-11-14 15:08:42,2019-11-14 15:30:05
5760,15,2019-11-14 19:00:22,2019-11-14 19:28:02
5761,34,2019-11-15 08:54:32,2019-11-15 09:20:53
5762,3,2019-11-14 15:18:38,2019-11-14 15:20:59
5763,39,2019-11-14 16:59:22,2019-11-14 17:44:38
5764,31,2019-11-17 07:55:29,2019-11-17 08:51:15
5765,36,2019-11-14 15:37:55,2019-11-14 16:10:10
5766,22,2019-11-14 16:06:25,2019-11-14 16:24:02
5767,31,2019-11-14 14:29:26,2019-11-14 14:49:04
5768,62,2019-11-14 14:26:26,2019-11-14 15:48:19
5769,29,2019-11-14 17:50:41,2019-11-14 18:19:11
5770,19,2019-11-14 14:38:46,2019-11-14 15:26:35
5771,43,2019-11-14 16:54:33,2019-11-14 17:20:19
5772,24,2019-11-14 18:25:36,2019-11-14 18:44:00
5773,23,2019-11-14 18:43:22,2019-11-14 18:59:52
5774,66,2019-11-14 19:49:06,2019-11-14 20:15:39
5775,21,2019-11-15 13:59:35,2019-11-15 14:26:09
5776,5,2019-11-14 14:34:54,2019-11-14 14:49:10
5777,10,2019-11-14 15:23:11,2019-11-14 16:06:24
5778,50,2019-11-15 18:22:43,2019-11-15 19:21:31
5779,21,2019-11-14 16:25:17,2019-11-14 16:50:22
5780,22,2019-11-16 10:57:54,2019-11-16 11:20:34
5781,27,2019-11-16 09:16:43,2019-11-16 09:39:55
5782,3,2019-11-14 15:52:00,2019-11-14 16:07:33
5783,17,2019-11-14 19:46:55,2019-11-14 19:52:50
5784,25,2019-11-15 09:07:05,2019-11-15 09:31:22
5785,15,2019-11-14 15:17:29,2019-11-14 15:39:16
5786,100,2019-11-16 12:09:47,2019-11-16 13:42:01
5787,13,2019-11-15 10:51:29,2019-11-15 10:57:21
5788,26,2019-11-14 14:29:30,2019-11-14 15:11:56
5789,22,2019-11-14 14:45:03,2019-11-14 15:18:56
5790,94,2019-11-14 14:17:10,2019-11-14 15:42:42
5791,47,2019-11-14 14:45:33,2019-11-14 15:20:06
5792,29,2019-11-15 08:37:37,2019-11-15 08:59:10
5793,29,2019-11-14 17:39:35,2019-11-14 18:02:49
5794,24,2019-11-14 15:06:32,2019-11-14 15:29:35
5795,14,2019-11-15 15:18:37,2019-11-15 16:07:23
5796,16,2019-11-16 08:40:44,2019-11-16 08:52:40
5797,41,2019-11-15 09:43:09,2019-11-15 10:00:08
5798,21,2019-11-15 12:38:00,2019-11-15 13:06:38
5799,21,2019-11-15 16:11:53,2019-11-15 16:22:55
5800,26,2019-11-14 14:26:58,2019-11-14 15:05:20
5801,2,2019-11-15 09:10:56,2019-11-15 09:18:41
5802,19,2019-11-14 20:17:46,2019-11-14 20:40:04
5803,3,2019-11-16 09:51:29,2019-11-16 09:56:03
5804,28,2019-11-14 16:46:09,2019-11-14 17:10:43
5805,12,2019-11-14 18:13:21,2019-11-14 18:44:09
5806,2,2019-11-14 15:24:12,2019-11-14 15:45:32
5807,25,2019-11-14 14:33:43,2019-11-14 14:50:33
5808,8,2019-11-15 08:41:00,2019-11-15 08:53:21
5809,12,2019-11-14 14:52:27,2019-11-14 15:10:15
5810,10,2019-11-14 17:10:39,2019-11-14 17:23:24
5811,52,2019-11-14 15:26:47,2019-11-14 16:22:58
5812,22,2019-11-15 17:43:48,2019-11-15 18:18:06
5813,40,2019-11-14 17:07:49,2019-11-14 18:35:50
5814,29,2019-11-14 17:26:28,2019-11-14 18:10:11
5815,27,2019-11-14 17:51:38,2019-11-14 18:08:09
5816,11,2019-11-14 16:47:15,2019-11-14 17:21:45
5817,13,2019-11-14 18:54:17,2019-11-14 19:05:30
5818,17,2019-11-14 17:17:50,2019-11-14 17:38:52
5819,26,2019-11-15 15:28:56,2019-11-15 15:50:04
5820,13,2019-11-16 14:22:50,2019-11-16 14:37:31
5821,18,2019-11-14 16:31:25,2019-11-14 16:55:35
5822,38,2019-11-15 12:36:53,2019-11-15 13:33:45
5823,20,2019-11-15 16:28:42,2019-11-15 16:44:52
5824,4,2019-11-14 17:51:11,2019-11-14 17:55:45
5825,38,2019-11-14 20:02:08,2019-11-14 20:28:52
5826,17,2019-11-14 17:53:25,2019-11-14 18:09:33
5827,58,2019-11-15 13:29:21,2019-11-15 14:13:40
5828,15,2019-11-14 19:15:46,2019-11-14 19:24:56
5829,33,2019-11-14 17:56:48,2019-11-14 18:34:49
5830,12,2019-11-14 15:58:54,2019-11-14 16:12:10
5831,25,2019-11-14 17:04:07,2019-11-14 17:34:43
5832,27,2019-11-15 10:58:49,2019-11-15 11:19:28
5833,26,2019-11-14 16:42:04,2019-11-14 17:09:20
5834,49,2019-11-14 16:06:15,2019-11-14 16:35:51
5835,42,2019-11-15 10:12:43,2019-11-15 10:33:13
5836,6,2019-11-15 14:06:15,2019-11-15 14:15:59
5837,8,2019-11-15 17:33:59,2019-11-15 17:43:43
5838,24,2019-11-15 19:50:23,2019-11-15 20:13:41
5839,22,2019-11-14 20:35:34,2019-11-14 21:06:57
5840,18,2019-11-14 15:40:10,2019-11-14 16:08:29
5841,5,2019-11-14 17:13:58,2019-11-14 17:16:50
5842,63,2019-11-14 16:04:26,2019-11-14 16:43:24
5843,8,2019-11-14 16:58:34,2019-11-14 17:07:19
5844,18,2019-11-14 15:46:18,2019-11-14 16:01:20
5845,39,2019-11-14 17:54:42,2019-11-14 18:36:16
5846,12,2019-11-14 16:42:16,2019-11-14 16:52:17
5847,11,2019-11-14 17:39:13,2019-11-14 17:46:24
5848,10,2019-11-14 15:10:14,2019-11-14 15:19:25
5849,9,2019-11-14 19:12:10,2019-11-14 20:16:57
5850,2,2019-11-14 16:25:12,2019-11-14 16:46:51
5851,31,2019-11-14 15:58:28,2019-11-14 16:36:42
5852,20,2019-11-14 17:28:18,2019-11-14 18:27:30
5853,37,2019-11-15 09:57:39,2019-11-15 10:24:17
